epoch,learning_rate,loss,mae,val_loss,val_mae
48,0.0002500000118743628,0.010307476855814457,0.06841234862804413,0.018146982416510582,0.10264487564563751
49,0.0002500000118743628,0.010475455783307552,0.06849147379398346,0.01892029494047165,0.10477496683597565
50,0.0002500000118743628,0.01033325120806694,0.06837081909179688,0.018266204744577408,0.10262835770845413
51,0.0002500000118743628,0.010114084929227829,0.06815125048160553,0.018096255138516426,0.1027466207742691
52,0.0002500000118743628,0.010376928374171257,0.06825579702854156,0.018135040998458862,0.1024741530418396
53,0.0002500000118743628,0.010139084421098232,0.06803803890943527,0.01824241131544113,0.10292551666498184
54,0.0002500000118743628,0.010043233633041382,0.06788881123065948,0.018908752128481865,0.10420193523168564
55,0.0002500000118743628,0.010109915398061275,0.06780853122472763,0.018731843680143356,0.10465537756681442
56,0.0002500000118743628,0.010026540607213974,0.06785570085048676,0.019053461030125618,0.10544230043888092
57,0.0002500000118743628,0.009923934005200863,0.06761976331472397,0.01865646429359913,0.10458838939666748
58,0.0002500000118743628,0.00984485074877739,0.06756027042865753,0.01884043589234352,0.10469376295804977
59,0.0002500000118743628,0.009933502413332462,0.06777184456586838,0.018410025164484978,0.10387744754552841
