epoch,learning_rate,loss,mae,val_loss,val_mae
27,0.0010000000474974513,0.004421008750796318,0.048965953290462494,0.008794909343123436,0.0759219154715538
28,0.0005000000237487257,0.004157917574048042,0.04762881249189377,0.009719866327941418,0.08157648146152496
29,0.0005000000237487257,0.004066010471433401,0.04728702828288078,0.009716566652059555,0.08125247061252594
30,0.0005000000237487257,0.004085088148713112,0.047266636043787,0.009260083548724651,0.07924656569957733
31,0.0005000000237487257,0.004074664320796728,0.04711727797985077,0.009353570640087128,0.07952629774808884
32,0.0005000000237487257,0.004044392611831427,0.04702019691467285,0.009252904914319515,0.07900969684123993
33,0.0005000000237487257,0.0040566204115748405,0.04693160206079483,0.009659170173108578,0.0811254233121872
34,0.0005000000237487257,0.00402700062841177,0.046869926154613495,0.00917663611471653,0.07830709964036942
35,0.0005000000237487257,0.0039902664721012115,0.046707406640052795,0.009031570516526699,0.07677792012691498
36,0.0005000000237487257,0.003996348474174738,0.04681234434247017,0.009169323369860649,0.07821846008300781
37,0.0005000000237487257,0.003949631936848164,0.046610523015260696,0.009987365454435349,0.08245661109685898
38,0.0005000000237487257,0.003987347241491079,0.04662015661597252,0.009844698011875153,0.08158906549215317
39,0.0005000000237487257,0.003975607454776764,0.046521272510290146,0.009343237616121769,0.0794399231672287
40,0.0005000000237487257,0.0039048343896865845,0.046366218477487564,0.00922229140996933,0.07845152914524078
41,0.0005000000237487257,0.004037507344037294,0.04647514969110489,0.010013840161263943,0.08260580897331238
42,0.0005000000237487257,0.003893261542543769,0.04631698876619339,0.009784532710909843,0.08192453533411026
43,0.0005000000237487257,0.0038492451421916485,0.0461890883743763,0.00887844804674387,0.07690749317407608
44,0.0005000000237487257,0.00389471254311502,0.04622892662882805,0.008848167024552822,0.07668282091617584
45,0.0005000000237487257,0.0038964871782809496,0.04621535912156105,0.010246336460113525,0.08413809537887573
46,0.0002500000118743628,0.0037685208953917027,0.04549403116106987,0.009279517456889153,0.07914818823337555
47,0.0002500000118743628,0.003774162381887436,0.04546410217881203,0.009038352407515049,0.07692970335483551
48,0.0002500000118743628,0.0037078040186315775,0.04529064893722534,0.009187709540128708,0.07804100960493088
49,0.0002500000118743628,0.0037687644362449646,0.045320916920900345,0.00972909014672041,0.08093933016061783
50,0.0002500000118743628,0.0037272463086992502,0.04525596275925636,0.008741533383727074,0.07613716274499893
51,0.0002500000118743628,0.0037154348101466894,0.04526028037071228,0.009727830067276955,0.08140674233436584
52,0.0002500000118743628,0.003726779716089368,0.04524989426136017,0.0088901836425066,0.07667817175388336
53,0.0002500000118743628,0.003710019402205944,0.04513857513666153,0.0092411944642663,0.07811500132083893
54,0.0002500000118743628,0.003683381248265505,0.0450180284678936,0.009193142876029015,0.07800379395484924
55,0.0002500000118743628,0.0036796743515878916,0.04502515122294426,0.009347978979349136,0.07930132001638412
56,0.0002500000118743628,0.0037199605721980333,0.04505204036831856,0.009089081548154354,0.07781346887350082
57,0.0002500000118743628,0.003666648408398032,0.044962696731090546,0.009419496171176434,0.07961533963680267
58,0.0002500000118743628,0.003699038177728653,0.04508007690310478,0.009246817789971828,0.07855240255594254
59,0.0002500000118743628,0.0036859174724668264,0.04502597078680992,0.009315070696175098,0.07926001399755478
